player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95,opponent,is_home,lam_for,lam_against,opp_att_strength,opp_def_strength,opp_att_rank,opp_def_rank,own_att_strength,own_def_strength,attack_ease,clean_sheet_prob,player_code,cold_start,minutes_prior,p_start_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,exp_minutes_src,npxgi_alpha,npxgi_beta,xa_alpha,xa_beta,defcon_alpha,defcon_beta,start_a,start_b,sub_app_rate,exp_minutes,pen_order,fk_order,corner_order
Diakité,DEF,Bournemouth,5.0,0.2,4,1.518,,1.518,model,2.519,0.374,0.398,0.0,0.0,7.358,Brentford,1,1.7467412271568197,1.407682837781263,0.06619017754922284,-0.025658339285556685,7,12,0.10826347076159326,-0.05559135062668036,1.2122071282559677,0.24470965868369163,242882,False,1275.0,0.43190661478599224,0.037180911948387095,0.022161557109677422,9.731612903225805,0.0,player history,0.480253446,12.916666666666666,0.286253446,12.916666666666666,125.69999999999999,12.916666666666666,11.1,14.6,0.16129032258064516,89.23796791443851,,,
Castagne,DEF,Fulham,4.5,0.2,4,1.516,,1.516,model,2.325,0.044,0.394,0.0,1.0,6.358,Liverpool,0,1.152250961566727,1.7851047934009876,0.1540094947008591,-0.01817713701313463,4,11,-0.09520514737496588,-0.0035171594464234145,0.7996415310037105,0.16777947789680064,166477,False,2659.5,0.5985915492957746,0.11081678990922526,0.05578195773696434,5.720920413763986,0.0,player history,2.6246956690000003,23.685,1.3211956690000002,23.685,135.5,23.685,21.25,14.25,0.32222222222222224,88.06475903614458,,,
Gray,MID,Tottenham,5.0,0.2,4,1.514,,1.514,model,1.997,0.005,0.133,0.0,1.0,5.627,Everton,1,1.3965486622016985,1.2318773210775669,-0.10152256896394296,0.008443134987026318,15,7,-0.08276055477367329,-0.09297374902858409,0.9691797599766894,0.29174436541019505,547701,False,2342.5,0.5513196480938416,0.12894066902474144,0.0603243579892656,5.542086660557664,0.0,player history,2.736049363,21.219444444444445,1.2800493629999998,21.219444444444445,117.6,21.219444444444445,18.799999999999994,15.299999999999999,0.32558139534883723,85.22457912457914,,,
Doucouré,MID,Crystal Palace,5.0,0.1,4,1.514,,1.514,model,2.87,0.111,0.148,0.0,0.0,7.627,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,438464,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Guessand,MID,Crystal Palace,5.5,0.0,4,1.511,,1.511,model,2.332,0.043,0.08,0.0,1.0,7.358,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,485337,False,909.0,0.34328358208955223,0.26075006375372395,0.11060110645481629,8.2720953326713,0.0,player history,2.625753142,10.07,1.113753142,10.07,83.3,10.07,6.8999999999999995,13.2,0.6086956521739131,78.79291338582678,,,
Bindon,DEF,Nott'm Forest,4.0,0.2,4,1.508,,1.508,model,2.608,0.289,0.427,0.0,0.0,6.919,Aston Villa,0,1.1231971029985721,1.6460435947656555,0.05576938240209805,0.02468029496173978,8,6,-0.07796460427186737,-0.016886877012869297,0.7794786734996344,0.1928112409610013,538638,True,0.0,0.44460107984691916,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.667606479081515,3.3323935209184854,0.0,87.5,,,
Steur,MID,Newcastle,5.0,0.1,4,1.503,,1.503,model,2.74,0.153,0.093,0.0,0.0,6.677,Leeds,0,1.40393840892377,1.5525954995280835,-0.0462122466265176,-0.08963999810273936,11,16,0.030854803261021555,-0.06096728233925829,0.974308111854593,0.21169779860945745,636852,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Shepherd,MID,Coventry,4.5,0.3,4,1.495,,1.495,model,2.399,0.111,0.111,0.0,0.0,5.0,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,684268,True,0.0,0.4718983811850829,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.8313902871104975,3.168609712889502,0.0,83.1,,,
Kesler-Hayden,DEF,Coventry,4.0,0.1,4,1.494,,1.494,model,2.561,0.428,0.382,0.0,0.0,7.358,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,465390,True,0.0,0.40534803186529067,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.432088191191744,3.567911808808256,0.0,87.5,,,
J.Rak-Sakyi,MID,Crystal Palace,5.0,0.0,4,1.494,,1.494,model,3.027,0.097,0.147,0.0,0.0,8.358,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,450542,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Onyeka,MID,Coventry,5.0,0.2,4,1.493,,1.493,model,2.482,0.126,0.093,0.0,0.0,5.627,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,428580,True,0.0,0.4405708820983996,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.643425292590398,3.3565747074096026,0.0,83.1,,,
Brau,DEF,Coventry,4.0,0.0,4,1.491,,1.491,model,2.621,0.433,0.362,0.0,0.0,7.358,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,577411,True,0.0,0.37967430719508505,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.2780458431705104,3.72195415682949,0.0,87.5,,,
Dowell,MID,Hull,4.5,0.5,4,1.487,,1.487,model,2.175,0.115,0.042,0.0,2.0,4.0,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,171270,True,0.0,0.5221626979843152,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,3.1329761879058915,2.8670238120941085,0.0,83.1,,,
Livramento,DEF,Newcastle,5.0,0.1,4,1.487,,1.487,model,2.272,0.005,0.501,0.0,1.0,6.358,Leeds,0,1.40393840892377,1.5525954995280835,-0.0462122466265176,-0.08963999810273936,11,16,0.030854803261021555,-0.06096728233925829,0.974308111854593,0.21169779860945745,441191,False,2747.0,0.5888214904679376,0.09044904459391674,0.07429919735966073,3.69373888458206,0.0,player history,2.2038412210000002,24.365555555555556,1.8103412210000003,24.365555555555556,89.99999999999999,24.365555555555556,14.720537261698441,10.279462738301559,0.16901408450704225,86.86789772727272,,,
Sakamoto,MID,Coventry,5.0,0.2,4,1.478,,1.478,model,2.735,0.091,0.102,0.0,0.0,5.0,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,501459,True,0.0,0.4405708820983996,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.643425292590398,3.3565747074096026,0.0,83.1,,,
Bamba,MID,Newcastle,5.0,0.1,4,1.477,,1.477,model,2.867,0.138,0.085,0.0,0.0,8.358,Leeds,0,1.40393840892377,1.5525954995280835,-0.0462122466265176,-0.08963999810273936,11,16,0.030854803261021555,-0.06096728233925829,0.974308111854593,0.21169779860945745,632794,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Abbott,DEF,Nott'm Forest,4.0,0.2,4,1.476,,1.476,model,2.5,0.249,0.44,0.0,0.0,6.358,Aston Villa,0,1.1231971029985721,1.6460435947656555,0.05576938240209805,0.02468029496173978,8,6,-0.07796460427186737,-0.016886877012869297,0.7794786734996344,0.1928112409610013,549067,True,0.0,0.44460107984691916,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.667606479081515,3.3323935209184854,0.0,87.5,,,
Alcaraz,MID,Everton,5.0,0.1,4,1.476,,1.476,model,2.071,0.007,0.066,0.0,1.0,7.358,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,502697,False,1064.0,0.38477366255144035,0.2528198819964525,0.08815571171659439,6.208119826566811,0.0,player history,2.850684625,11.275555555555556,0.994004625,11.275555555555556,70.0,11.275555555555556,9.35,14.949999999999996,0.603448275862069,79.70185185185184,,,
Gomez,DEF,Liverpool,5.0,0.1,4,1.473,,1.473,model,2.273,0.044,0.291,0.0,1.0,6.358,Fulham,1,1.7851047934009876,1.152250961566727,-0.09520514737496588,-0.0035171594464234145,14,9,0.1540094947008591,-0.01817713701313463,1.2388307561543004,0.3159248337510413,171287,False,853.5,0.302713987473904,0.11724521957461527,0.06625092595538648,5.6337541068649495,0.0,player history,1.130048508,9.638333333333332,0.638548508,9.638333333333332,54.3,9.638333333333332,7.25,16.7,0.631578947368421,83.125,,4.0,
Horníček,GK,Newcastle,5.0,0.5,4,1.472,,1.472,model,2.079,0.0,0.594,0.0,1.0,6.51,Leeds,0,1.40393840892377,1.5525954995280835,-0.0462122466265176,-0.08963999810273936,11,16,0.030854803261021555,-0.06096728233925829,0.974308111854593,0.21169779860945745,470551,True,0.0,0.5834969503563944,0.003230950526872913,0.0030029169843174253,2.7050330449672813,0.0,positional fallback,0.00484642579030937,1.5,0.004504375476476138,1.5,4.057549567450922,1.5,3.5009817021383665,2.4990182978616335,0.0,89.9,,,
Grimes,MID,Coventry,5.0,0.2,4,1.466,,1.466,model,2.537,0.097,0.09,0.0,0.0,5.627,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,168144,True,0.0,0.4405708820983996,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.643425292590398,3.3565747074096026,0.0,83.1,,,1.0
O.Richards,DEF,Nott'm Forest,4.0,0.2,4,1.462,,1.462,model,2.519,0.257,0.411,0.0,0.0,6.358,Aston Villa,0,1.1231971029985721,1.6460435947656555,0.05576938240209805,0.02468029496173978,8,6,-0.07796460427186737,-0.016886877012869297,0.7794786734996344,0.1928112409610013,204822,True,0.0,0.44460107984691916,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.667606479081515,3.3323935209184854,0.0,87.5,,,
M.França,MID,Crystal Palace,5.0,0.0,4,1.458,,1.458,model,3.0,0.103,0.149,0.0,0.0,5.627,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,536694,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
King,MID,Fulham,5.5,0.2,4,1.455,,1.455,model,1.886,0.015,0.056,0.0,1.0,6.627,Liverpool,0,1.152250961566727,1.7851047934009876,0.1540094947008591,-0.01817713701313463,4,11,-0.09520514737496588,-0.0035171594464234145,0.7996415310037105,0.16777947789680064,577725,False,1353.0,0.382943143812709,0.24309502050776438,0.0790082568893271,7.402021197929504,0.0,player history,3.2874549940000004,13.523333333333333,1.068454994,13.523333333333333,100.1,13.523333333333333,11.45,18.45,0.6081081081081081,71.80572916666667,,,
Morato,DEF,Nott'm Forest,5.0,0.1,4,1.453,,1.453,model,2.219,0.155,0.337,0.0,1.0,6.358,Aston Villa,0,1.1231971029985721,1.6460435947656555,0.05576938240209805,0.02468029496173978,8,6,-0.07796460427186737,-0.016886877012869297,0.7794786734996344,0.1928112409610013,485047,False,1786.5,0.4440894568690096,0.08540432311334716,0.01633063267238828,8.227286179343,0.0,player history,1.4429060390000001,16.895,0.275906039,16.895,139.0,16.895,13.899999999999999,17.4,0.4358974358974359,87.94052863436123,,,
Mukasa,MID,Man City,4.5,0.1,4,1.451,,1.451,model,2.768,0.105,0.102,0.0,0.0,5.031,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,590039,True,0.0,0.40007702785129157,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.4004621671077495,3.599537832892251,0.0,83.1,,,
Smith,DEF,Bournemouth,4.5,0.1,4,1.446,,1.446,model,2.181,0.01,0.475,0.0,1.0,6.358,Brentford,1,1.7467412271568197,1.407682837781263,0.06619017754922284,-0.025658339285556685,7,12,0.10826347076159326,-0.05559135062668036,1.2122071282559677,0.24470965868369163,54469,False,1871.0,0.5055292259083729,0.05459469654997785,0.031378263049946196,4.210293093625372,0.0,player history,0.958258246,17.55222222222222,0.550758246,17.55222222222222,73.89999999999999,17.55222222222222,16.0,15.649999999999997,0.3670886075949367,83.49221789883268,,,
James,MID,Leeds,5.0,0.1,4,1.437,,1.437,model,2.023,0.005,0.045,0.0,1.0,7.358,Newcastle,1,1.5525954995280835,1.40393840892377,0.030854803261021555,-0.06096728233925829,9,15,-0.0462122466265176,-0.08963999810273936,1.077473470348856,0.24562767424074067,200617,False,547.0,0.211340206185567,0.2670305211977332,0.12132673807627507,6.85097258385664,0.0,player history,1.937158081,7.254444444444444,0.8801580809999999,7.254444444444444,49.7,7.254444444444444,4.1,15.299999999999999,0.7272727272727273,77.89310344827587,,1.0,1.0
Isidor,FWD,Sunderland,5.5,1.2,4,1.433,,1.433,model,1.889,0.001,0.0,0.0,1.0,6.353,Arsenal,1,0.7286258357842853,1.5512935953941966,0.2714723575117312,0.5445571299369384,2,1,-0.20262032259882085,0.04642591236869285,0.5056532806561371,0.21197358833553984,437505,False,1148.0,0.2912280701754386,0.40236396723174367,0.04197834875186289,4.174739195230998,0.0,player history,4.799755058,11.928888888888888,0.500755058,11.928888888888888,49.8,11.928888888888888,8.3,20.2,0.6571428571428571,77.24829931972789,,,
Borges Rodrigues,MID,Coventry,4.5,0.2,4,1.432,,1.432,model,2.521,0.097,0.092,0.0,0.0,5.0,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,492498,True,0.0,0.4399089870298966,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.6394539221793796,3.36054607782062,0.0,83.1,,,
Alysson,MID,Aston Villa,5.0,0.0,4,1.431,,1.431,model,2.807,0.104,0.129,0.0,0.0,8.358,Nott'm Forest,1,1.6460435947656555,1.1231971029985721,-0.07796460427186737,-0.016886877012869297,12,10,0.05576938240209805,0.02468029496173978,1.1423247748281755,0.3252383102667806,653481,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Philogene,MID,Ipswich,5.5,0.2,4,1.43,,1.43,model,2.057,0.0,0.044,0.0,1.0,6.627,Crystal Palace,0,0.9495962518301625,1.709723419075952,-0.18395913903091154,0.0026400553296110373,16,8,-0.2756852033521451,-0.2873076154141813,0.6590027919060087,0.18091582356365657,481624,False,400.0,0.3920704845814978,0.2917636363636364,0.0832909090909091,4.123636363636364,0.0,player history,1.783,6.111111111111111,0.509,6.111111111111111,25.200000000000003,6.111111111111111,4.449999999999999,6.8999999999999995,0.6666666666666666,82.02934782608696,2.0,,
Boscagli,DEF,Brighton,4.5,0.2,4,1.429,,1.429,model,2.484,0.214,0.427,0.0,0.0,6.358,Coventry,0,1.6237542717836768,1.0983965708953143,-0.24714999866925966,-0.2569973557142033,18,18,0.002114258889398704,0.0903677300833893,1.1268563838709567,0.3334052470138491,204120,False,799.0,0.4222222222222222,0.0752753073917762,0.05270205283974437,8.399855299650307,0.0,player history,0.693620138,9.214444444444444,0.48562013800000003,9.214444444444444,77.39999999999999,9.214444444444444,7.6,10.399999999999999,0.2,88.74087591240877,,,2.0
Iling Jr,MID,Aston Villa,5.0,0.0,4,1.428,,1.428,model,2.842,0.095,0.132,0.0,0.0,5.627,Nott'm Forest,1,1.6460435947656555,1.1231971029985721,-0.07796460427186737,-0.016886877012869297,12,10,0.05576938240209805,0.02468029496173978,1.1423247748281755,0.3252383102667806,469247,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Nwaneri,MID,Arsenal,5.5,0.0,4,1.426,,1.426,model,2.03,0.001,0.072,0.0,1.0,6.627,Sunderland,0,1.5512935953941966,0.7286258357842853,-0.20262032259882085,0.04642591236869285,17,4,0.2714723575117312,0.5445571299369384,1.0765699721964865,0.4825716673890516,499175,False,609.5,0.28611111111111115,0.2663240139811957,0.1383616225364243,4.4312064881934985,0.0,player history,2.061495826,7.740555555555555,1.0709958259999999,7.740555555555555,34.300000000000004,7.740555555555555,5.15,12.849999999999998,0.725,79.47745098039215,,,
Dasilva,MID,Brentford,5.0,0.0,4,1.424,,1.424,model,3.07,0.087,0.08,0.0,0.0,5.627,Bournemouth,0,1.407682837781263,1.7467412271568197,0.10826347076159326,-0.05559135062668036,6,14,0.06619017754922284,-0.025658339285556685,0.9769066784205682,0.1743411569662496,183656,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Moore,MID,Tottenham,5.0,0.1,4,1.419,,1.419,model,2.677,0.105,0.125,0.0,0.0,5.627,Everton,1,1.3965486622016985,1.2318773210775669,-0.10152256896394296,0.008443134987026318,15,7,-0.08276055477367329,-0.09297374902858409,0.9691797599766894,0.29174436541019505,499721,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Emegha,FWD,Chelsea,5.0,0.1,4,1.415,,1.415,model,3.917,0.007,0.0,0.0,0.0,7.353,Hull,1,2.7612290378841533,0.8096318279179818,-0.4634137271367569,-0.46420343043910733,20,20,0.11976511913229088,-0.02705992349099506,1.916243499856452,0.44502188069749266,503037,True,0.0,0.2704991725862326,0.35631380362458526,0.050368496532560626,4.432345205189561,0.0,positional fallback,0.5344707054368779,1.5,0.07555274479884094,1.5,6.648517807784342,1.5,6.762479314655814,18.237520685344187,0.0,81.5,,,
Iroegbunam,MID,Everton,5.0,0.1,4,1.413,,1.413,model,1.723,0.12,0.093,0.0,1.0,4.0,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,490094,False,1759.0,0.4571865443425076,0.11282458575234797,0.0582718647771931,9.441817091853727,0.0,player history,1.882039451,16.68111111111111,0.972039451,16.68111111111111,157.5,16.68111111111111,14.95,17.750000000000004,0.47560975609756095,81.68057851239669,,,
