display_name,unique_label,team,pos,cost,own,player_code,full_name,team_code,name_ambiguous,player,cold_start,model_total,model_gw1_6,value_per_m,model_gw1,model_gw2,model_gw3,model_gw4,model_gw5,model_gw6,model_gw7,model_gw8,model_gw9,model_gw10,ffs_total,ffs_value_per_m,ffs_gw1,ffs_gw2,ffs_gw3,ffs_gw4,ffs_gw5,ffs_gw6,ffs_minus_model_1_6,solio_gw1,ffs_matched,model_attack_pts,model_cs_pts,model_defcon_pts,model_sd_mean,model_p95_mean,p_start_prior,exp_minutes,exp_minutes_src,minutes_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,pen_order,fk_order,corner_order,pl_apps,pl_minutes,pl_xg,pl_xa,pl_xg90,pl_xa90,pl_shots,pl_goals,pl_assists,xi_starts,xi_sheets,xi_rate,pre_minutes,pre_apps,pre_mean_minutes,pre_xg,pre_xa,own_att_strength,own_def_strength,own_att_rank,own_def_rank,own_market_z,own_blended_elo,title_odds_dec,releg_odds_dec,xga_env,ppda_2627,press_factor,promoted,ffs_price
Willock,Willock (NEW),Newcastle,MID,5.0,0.2,200089,Joe Willock,NEW,False,Willock,False,14.01,9.139999999999999,2.802,1.23,2.71,1.25,1.2,1.48,1.27,1.24,1.19,1.24,1.2,9.75,1.95,1.13,1.65,1.69,1.55,1.98,1.75,0.6100000000000012,,True,13.202,0.543,0.265,1.8302,5.0851,0.1826258354767226,76.25254237288135,player history,1509.0,0.2285486985071251,0.119831919361778,8.28598484848485,0.0,,,,27.0,972.0,1.26,1.12435141,0.11666666666666665,0.10410661203703704,15.0,0.0,2.0,10.0,37.0,0.2702702702702703,327.0,5.0,65.4,0.18,0.36,0.0770729134891279,-0.0857761118046507,10,16,0.4131237756486222,1838.0,34.0,11.0,1.387198849514487,10.0,1.1934362314133091,0,5.0
Kevin,Kevin (FUL),Fulham,MID,5.5,0.1,560552,Kevin Santos Lopes de Macedo,FUL,False,Kevin,False,13.96,8.07,2.5381818181818185,1.33,1.27,1.35,1.32,1.4,1.4,1.68,1.42,1.33,1.46,10.81,1.9654545454545456,1.96,1.7,1.92,1.57,1.74,1.92,2.74,,True,13.295,0.473,0.192,1.8897,5.3050999999999995,0.1768245877681702,78.86068376068376,player history,1030.0,0.2462512930474268,0.1240562449085044,7.755802219979819,0.0,,,3.0,26.0,1030.0,1.22,1.49642907,0.10660194174757281,0.1307559381553398,25.0,1.0,3.0,9.0,27.0,0.3333333333333333,61.0,1.0,61.0,0.0,0.0,-0.0437533840320386,-0.0184124304418098,12,10,-0.4710331570871442,1813.0,251.0,7.0,1.3248346722551338,12.0,1.0152557049594606,0,5.5
Marmoush,Marmoush (MCI),Man City,FWD,7.0,1.0,438234,Omar Marmoush,MCI,False,Marmoush,False,13.92,8.33,1.9885714285714287,1.42,1.24,1.67,1.27,1.42,1.31,1.68,1.3,1.34,1.26,9.860000000000001,1.4085714285714288,2.1,1.55,1.81,1.34,1.72,1.34,1.5300000000000011,,True,13.873,0.0,0.047,2.5068,6.553,0.1567466524033965,79.10564971751413,player history,1282.0,0.4576904774884359,0.1325937672878944,6.26907257529521,0.0,2.0,2.0,,26.0,691.0,2.72,0.80893434,0.35426917510853834,0.10536047843704775,21.0,3.0,3.0,8.0,28.0,0.2857142857142857,114.0,2.0,57.0,0.0,0.06,0.3979137564561784,0.3023979198869594,1,2,1.5720974480619654,1971.0,3.5,67.0,1.0050081070657415,12.3,0.9984810217456443,0,7.0
Isidor,Isidor (SUN),Sunderland,FWD,5.5,0.9,437505,Wilson Isidor,SUN,False,Isidor,False,13.91,8.08,2.5290909090909093,1.52,1.35,1.41,1.24,1.21,1.35,1.41,1.47,1.48,1.48,4.61,0.8381818181818183,1.04,0.7,0.66,0.64,0.66,0.91,-3.4699999999999998,,True,13.908,0.0,0.002,2.0246000000000004,6.353,0.1559094585836113,77.24829931972789,player history,1148.0,0.4023639672317436,0.0023765129924559,4.174739195230998,0.0,,,,35.0,1148.0,4.7700000000000005,0.28679294,0.37395470383275264,0.022483767073170728,43.0,6.0,1.0,11.0,36.0,0.3055555555555556,45.0,2.0,45.0,0.0,0.0,-0.1595957595248902,0.0430015486157864,17,4,-1.090859547158444,1736.0,1001.0,5.0,1.3598200174861137,13.0,0.9373583103653522,0,5.5
Diarra,Diarra (SUN),Sunderland,MID,5.5,0.1,547027,Habib Diarra,SUN,False,Diarra,False,13.9,8.1,2.5272727272727273,1.54,1.17,1.42,1.28,1.25,1.44,1.38,1.49,1.49,1.45,3.5,0.6363636363636364,0.82,0.53,0.5,0.49,0.49,0.67,-4.6,,True,12.985999999999999,0.832,0.082,2.5031,8.188600000000001,0.4502672303199797,84.33188405797101,player history,1403.0,0.2223077521763437,0.0482671114788177,5.786279051193994,0.1,1.0,,,21.0,1403.0,3.25,0.8011355,0.20848182466143977,0.0513914433357092,26.0,2.0,6.0,15.0,21.0,0.7142857142857143,,,,,,-0.1595957595248902,0.0430015486157864,17,4,-1.090859547158444,1736.0,1001.0,5.0,1.3598200174861137,13.0,0.9373583103653522,0,5.5
Mainoo,Mainoo (MUN),Man United,MID,5.5,1.0,516895,Kobbie Mainoo,MUN,False,Mainoo,False,13.84,8.39,2.516363636363636,1.61,1.31,1.37,1.28,1.33,1.49,1.32,1.43,1.33,1.39,5.92,1.0763636363636364,1.09,0.95,0.9,0.91,0.98,1.09,-2.4700000000000006,,True,11.665,0.897,1.278,2.0517,5.3866,0.3038668680779968,85.70099337748344,player history,2481.0,0.1317262531619076,0.0903358463865069,9.844439772966158,0.0,,,,28.0,1653.0,0.48,1.27865194,0.02613430127041742,0.06961807295825771,13.0,1.0,2.0,17.0,33.0,0.5151515151515151,29.0,1.0,29.0,0.0,0.0,0.2911586787820938,0.036515569746031,3,5,1.2388665527515443,1915.0,7.0,34.0,1.2712178238678356,12.0,1.0271008142253517,0,5.5
Núñez,Núñez (IPS),Ipswich,MID,5.0,0.1,501390,Marcelino Núñez,IPS,False,Núñez,True,13.84,8.79,2.768,1.26,2.61,1.24,1.23,1.17,1.28,1.08,1.3,1.4,1.28,7.22,1.444,1.64,1.08,1.14,1.13,1.11,1.12,-1.5699999999999994,,True,12.0,0.81,1.03,2.3449,4.8985,0.3050191887025152,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,1.0,1.0,,,,,,,,,,,,,136.0,2.0,68.0,0.0,0.0,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,5.0
Fatawu,Fatawu (IPS),Ipswich,MID,5.5,0.2,531442,Abdul Fatawu,IPS,False,Fatawu,False,13.82,8.77,2.5127272727272727,1.23,2.65,1.21,1.21,1.2,1.27,1.09,1.25,1.42,1.29,15.620000000000001,2.8400000000000003,1.04,2.58,2.86,2.94,2.9,3.3,6.850000000000001,,True,12.579,0.562,0.6789999999999999,1.9201000000000001,5.1239,0.3868432740364128,84.21494252873563,player history,288.5,0.2766076914927428,0.1691492742875304,8.4,0.0,,,,,,,,,,,,,,,,,,,,,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,5.5
Smith,Smith (BOU),Bournemouth,DEF,4.5,0.1,54469,Adam Smith,BOU,False,Smith,False,13.8,8.530000000000001,3.066666666666667,0.93,2.72,1.34,1.24,1.21,1.09,1.47,0.97,1.4,1.42,12.690000000000001,2.8200000000000003,1.56,2.8,2.15,2.59,2.04,1.55,4.16,,True,8.935000000000002,4.034,0.831,2.0866,6.1253,0.3624345460181652,83.49221789883268,player history,1871.0,0.0545946965499778,0.0400525981813658,6.371569875624326,0.0,,,,27.0,1073.0,0.0,0.23751178,0.0,0.019921770922646784,0.0,0.0,2.0,14.0,33.0,0.42424242424242425,66.0,1.0,66.0,0.0,0.0,0.1506897455710198,-0.0576312175215828,6,14,-0.3357978660576632,1872.0,251.0,15.0,1.5252296038761777,10.0,1.1669618261656498,0,4.5
G.Jesus,G.Jesus (ARS),Arsenal,FWD,6.0,0.3,205651,Gabriel Fernando de Jesus,ARS,False,G.Jesus,False,13.78,8.02,2.2966666666666664,1.5,1.33,1.33,1.26,1.17,1.43,1.24,1.38,1.27,1.88,1.43,0.2383333333333333,0.36,0.19,0.2,0.21,0.21,0.26,-6.59,,True,13.770999999999999,0.0,0.009000000000000001,2.3411999999999997,6.453,0.0696947741264355,80.62371134020617,player history,719.5,0.536001197104634,0.066888155170573,5.615001777461785,0.0,,,,22.0,418.0,2.73,0.29217978,0.5877990430622009,0.06290952200956937,19.0,3.0,0.0,3.0,24.0,0.125,142.0,4.0,35.5,0.0,0.0,0.306541748174989,0.5456367033856973,2,1,1.7079738846388108,2064.0,2.5,101.0,0.7593381876414202,10.05,1.1953980873144028,0,6.0
Furlong,Furlong (IPS),Ipswich,DEF,4.0,0.6,176420,Darnell Furlong,IPS,False,Furlong,True,13.75,7.9799999999999995,3.4375,1.58,0.82,1.29,1.42,1.37,1.5,0.99,1.56,1.78,1.43,1.6600000000000001,0.41500000000000004,0.37,0.17,0.22,0.25,0.27,0.38,-6.319999999999999,,True,6.2620000000000005,3.305,4.183,2.5463,7.1402,0.2868541289042419,87.5,positional fallback,0.0,0.0780161196265875,0.0391938534500658,8.421520428158146,0.0,,,,,,,,,,,,,,,,52.0,2.0,26.0,0.0,0.0,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,4.0
Abraham,Abraham (AVL),Aston Villa,FWD,5.5,0.1,173879,Tammy Abraham,AVL,False,Abraham,False,13.68,8.34,2.4872727272727273,1.26,1.17,1.7,1.4,1.4,1.41,1.42,1.25,1.39,1.26,9.010000000000002,1.6381818181818184,2.21,1.32,1.69,1.46,1.11,1.22,0.6700000000000017,,True,13.68,0.0,0.0,1.8946999999999998,6.353,0.0420589056643325,82.76865671641791,player history,278.0,0.5712898552303055,0.1073423735256134,4.494188549289712,0.0,,,,14.0,278.0,2.05,0.36303598,0.6636690647482013,0.11752963381294963,9.0,2.0,0.0,2.0,14.0,0.14285714285714285,48.0,2.0,24.0,0.0,0.0,0.0916761005372474,-0.0195020800368329,8,11,0.667472079995315,1921.0,26.0,26.0,1.4559886468855003,12.45,0.9473005095465162,0,5.5
Lerma,Lerma (CRY),Crystal Palace,MID,5.0,0.1,152551,Jefferson Lerma Solís,CRY,False,Lerma,False,13.62,8.11,2.7239999999999998,1.35,1.18,1.35,1.49,1.34,1.4,1.28,1.46,1.37,1.39,1.72,0.344,0.19,0.2,0.25,0.33,0.32,0.43,-6.39,,True,10.738,0.759,2.1229999999999998,2.0003,4.9627,0.3423756022738699,86.75210843373495,player history,2860.0,0.1615898057482394,0.0636073689566929,10.9312728751525,0.0,,,,33.0,1722.0,1.84,1.41534982,0.0961672473867596,0.07397298710801395,18.0,0.0,5.0,18.0,35.0,0.5142857142857142,30.0,1.0,30.0,0.0,0.0,-0.1171465215222359,0.0042638165422642,16,7,-0.2542419079126018,1804.0,151.0,7.5,1.3534243888033963,11.5,1.066056186213018,0,5.0
Mundle,Mundle (SUN),Sunderland,MID,5.0,0.0,461199,Romaine Mundle,SUN,False,Mundle,False,13.58,8.03,2.716,1.45,1.37,1.38,1.23,1.24,1.36,1.37,1.4,1.39,1.4,3.0599999999999996,0.6119999999999999,0.7,0.45,0.43,0.43,0.44,0.61,-4.97,,True,13.34,0.14200000000000002,0.098,1.5967,4.4139,0.0952466663107087,83.68208955223879,player history,399.0,0.2680945785909339,0.1017920116876024,7.913708356089568,0.0,,,,14.0,399.0,0.85,0.33038654,0.19172932330827067,0.07452327969924812,7.0,0.0,0.0,2.0,15.0,0.13333333333333333,45.0,1.0,45.0,0.0,0.0,-0.1595957595248902,0.0430015486157864,17,4,-1.090859547158444,1736.0,1001.0,5.0,1.3598200174861137,13.0,0.9373583103653522,0,5.0
Onyeka,Onyeka (COV),Coventry,MID,5.0,0.2,428580,Frank Onyeka,COV,False,Onyeka,True,13.57,8.01,2.714,1.16,1.39,1.21,1.39,1.33,1.53,1.37,1.46,1.42,1.32,16.33,3.2659999999999996,1.51,3.45,2.57,2.92,2.79,3.09,8.319999999999999,,True,11.718,0.835,1.017,2.4926000000000004,5.3985,0.3911100169568453,83.1,positional fallback,0.0,0.1998266067467193,0.0935076953070113,8.189865176177413,0.0,,,,8.0,88.0,0.0,0.36951338,0.0,0.3779114113636364,0.0,0.0,2.0,0.0,16.0,0.0,90.0,1.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,5.0
Hato,Hato (CHE),Chelsea,DEF,4.5,0.5,551210,Jorrel Hato,CHE,False,Hato,False,13.56,8.879999999999999,3.0133333333333336,1.14,3.06,0.92,1.51,1.04,1.21,1.12,1.28,1.12,1.17,2.31,0.5133333333333333,0.39,0.46,0.25,0.48,0.33,0.4,-6.5699999999999985,,True,9.376000000000001,2.956,1.228,2.1222000000000003,6.302899999999999,0.16760335942506,85.52547770700637,player history,1139.0,0.0840267220088072,0.061105008981726,7.925616040475968,0.0,,,,24.0,1139.0,0.3,0.6520908,0.02370500438981563,0.05152605092186128,3.0,0.0,0.0,12.0,35.0,0.34285714285714286,159.0,3.0,53.0,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,4.5
Munoz,Munoz (LIV),Liverpool,MID,6.5,0.6,551499,Victor Munoz,LIV,False,Munoz,True,13.5,9.18,2.076923076923077,1.23,3.29,1.31,1.23,1.11,1.01,1.11,1.15,0.97,1.1,7.2,1.1076923076923078,1.27,1.37,1.18,1.22,1.09,1.07,-1.9799999999999995,,True,11.553,0.856,1.091,3.0176,5.9647,0.2414846531069167,83.1,positional fallback,0.0,0.2803833916294282,0.1312037730133824,8.189865176177413,0.0,,,,,,,,,,,,,,,,104.0,3.0,34.666666666666664,0.0,0.0,0.2217904378795187,-0.0207728027571259,4,13,1.3549493323437265,1911.0,6.0,51.0,1.4367612878896527,9.9,1.2427165780373892,0,6.5
Alcaraz,Alcaraz (EVE),Everton,MID,5.0,0.1,502697,Carlos Alcaraz Durán,EVE,False,Alcaraz,False,13.47,8.22,2.694,1.32,1.26,1.28,1.32,1.53,1.51,1.31,1.14,1.32,1.49,4.3500000000000005,0.8700000000000001,0.94,0.63,0.64,0.62,0.78,0.74,-3.87,,True,12.565000000000001,0.543,0.362,1.9645,5.362,0.2446928079845466,79.70185185185184,player history,1064.0,0.2528198819964525,0.1129405736953336,8.452971957600967,0.0,,,,21.0,679.0,1.1523999999999999,0.52286375,0.15274815905743738,0.0693044734904271,20.0,0.0,1.0,6.0,28.0,0.21428571428571427,26.0,1.0,26.0,0.04,0.01,-0.0485965292955978,-0.0016800106760029,14,8,-0.3604498186276618,1803.0,251.0,13.0,1.3469411290581967,14.0,0.8592747333873535,0,5.0
Clarke,Clarke (IPS),Ipswich,MID,5.5,0.3,443261,Jack Clarke,IPS,False,Clarke,False,13.41,7.88,2.438181818181818,1.38,1.1,1.36,1.37,1.29,1.38,1.27,1.38,1.45,1.42,5.92,1.0763636363636364,1.34,0.85,0.91,0.93,0.91,0.98,-1.96,,True,12.858,0.314,0.238,1.8956,6.0245999999999995,0.1925412912645799,78.3803738317757,player history,585.0,0.2166887417218543,0.1633313461538461,8.4,0.1,1.0,3.0,3.0,,,,,,,,,,,,,88.0,3.0,44.0,0.0,0.0,-0.2918528340454071,-0.2856043837956666,19,19,-1.3315882955947056,1640.0,1001.0,1.85,1.8535840736204665,13.0,0.9266892410460464,1,5.5
Thomas-Asante,Thomas-Asante (COV),Coventry,FWD,5.0,0.8,230730,Brandon Thomas-Asante,COV,False,Thomas-Asante,True,13.41,7.9799999999999995,2.682,1.16,1.39,1.21,1.38,1.3,1.54,1.34,1.42,1.39,1.28,16.36,3.272,2.44,3.56,2.31,2.79,2.54,2.72,8.379999999999999,,True,13.358,0.0,0.052000000000000005,2.5644,7.180400000000001,0.3925093360526451,81.5,positional fallback,0.0,0.3563138036245852,0.0503684965325606,4.432345205189561,0.0,4.0,,,,,,,,,,,,,,,90.0,1.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,5.0
Simms,Simms (COV),Coventry,FWD,5.0,1.0,218997,Ellis Simms,COV,False,Simms,True,13.4,7.870000000000001,2.68,1.12,1.41,1.2,1.34,1.28,1.52,1.4,1.39,1.42,1.31,13.31,2.662,2.2,3.0,1.91,2.23,1.99,1.98,5.4399999999999995,,True,13.322000000000001,0.0,0.078,2.4334,6.645099999999999,0.4065293614805709,81.5,positional fallback,0.0,0.3563138036245852,0.0503684965325606,4.432345205189561,0.0,,,,,,,,,,,,,,,,90.0,2.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,5.0
Aznou,Aznou (EVE),Everton,DEF,4.0,0.2,499300,Adam Aznou,EVE,False,Aznou,True,13.33,8.299999999999999,3.3325,1.47,1.07,1.11,1.27,1.69,1.69,1.2,0.9,1.28,1.65,0.23,0.0575,0.0,0.02,0.03,0.03,0.06,0.09,-8.069999999999999,,True,7.201,4.621,1.508,2.7443,6.958,0.2538890370563541,87.5,positional fallback,0.0,0.0780161196265875,0.0391938534500658,8.421520428158146,0.0,,,,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,22.0,0.0,30.0,2.0,15.0,0.0,0.0,-0.0485965292955978,-0.0016800106760029,14,8,-0.3604498186276618,1803.0,251.0,13.0,1.3469411290581967,14.0,0.8592747333873535,0,4.0
Bailey,Bailey (AVL),Aston Villa,MID,5.5,0.2,215711,Leon Bailey,AVL,False,Bailey,False,13.27,8.05,2.4127272727272726,1.25,1.18,1.6,1.36,1.32,1.34,1.36,1.23,1.36,1.25,0.25,0.045454545454545456,0.06,0.03,0.04,0.04,0.03,0.05,-7.800000000000001,,True,12.549999999999999,0.396,0.324,2.1136,6.3244,0.1642480576671662,76.31478873239436,player history,1021.5,0.3460693268158976,0.2068762564093952,9.046153846153846,0.0,,,,16.0,450.0,0.5,1.43389826,0.1,0.286779652,8.0,0.0,2.0,3.0,16.0,0.1875,,,,,,0.0916761005372474,-0.0195020800368329,8,11,0.667472079995315,1921.0,26.0,26.0,1.4559886468855003,12.45,0.9473005095465162,0,5.5
Bentancur,Bentancur (TOT),Tottenham,MID,5.5,0.2,202993,Rodrigo Bentancur,TOT,False,Bentancur,False,13.25,8.64,2.409090909090909,1.12,3.01,1.1,1.13,1.16,1.12,1.22,1.09,1.17,1.12,1.42,0.2581818181818182,0.4,0.19,0.2,0.21,0.19,0.23,-7.220000000000001,,True,9.77,0.742,2.738,1.9850999999999999,4.835800000000001,0.3423173463531422,80.91512605042017,player history,2706.5,0.1129973072232103,0.0480376024770738,12.472887767969738,0.0,,,,26.0,1880.0,0.76,0.79521145,0.036382978723404256,0.03806863324468085,13.0,1.0,1.0,23.0,27.0,0.8518518518518519,,,,,,-0.0511239337666682,-0.1320343685467415,15,17,0.4131043967098503,1777.0,41.0,17.0,1.5616840436848023,10.0,1.2135919166562028,0,5.5
Röhl,Röhl (EVE),Everton,MID,5.0,0.1,513466,Merlin Röhl,EVE,False,Röhl,False,13.23,8.71,2.646,1.13,2.87,1.06,1.11,1.27,1.27,1.14,0.96,1.13,1.3,21.78,4.356,3.91,3.46,3.3,3.35,3.94,3.82,13.07,,True,11.701,0.76,0.769,2.0551000000000004,5.2747,0.2225536758947414,82.96324786324786,player history,675.0,0.1947056242424242,0.074675136641129,8.824242424242424,0.0,,,,23.0,675.0,0.8,0.337602,0.10666666666666667,0.0450136,11.0,1.0,1.0,6.0,27.0,0.2222222222222222,217.0,4.0,72.33333333333333,0.0,0.0,-0.0485965292955978,-0.0016800106760029,14,8,-0.3604498186276618,1803.0,251.0,13.0,1.3469411290581967,14.0,0.8592747333873535,0,5.0
Tchaouna,Tchaouna (COV),Coventry,MID,5.5,0.2,469272,Loum Tchaouna,COV,False,Tchaouna,False,13.19,8.53,2.398181818181818,1.05,2.87,1.05,1.17,1.14,1.25,1.17,1.19,1.18,1.12,17.25,3.1363636363636362,2.42,3.59,2.46,2.97,2.75,3.06,8.72,,True,12.42,0.719,0.051,1.6242,3.5985,0.2965820552814508,77.43898305084745,player history,1259.0,0.1816292165378268,0.0843041507302429,5.7456787978806565,0.0,,,,32.0,1259.0,1.21,0.952059,0.08649722001588563,0.06805822875297855,22.0,2.0,2.0,14.0,38.0,0.3684210526315789,90.0,2.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,5.5
Lavia,Lavia (CHE),Chelsea,MID,5.0,0.1,514356,Roméo Lavia,CHE,False,Lavia,False,13.14,8.58,2.628,1.1,2.78,1.02,1.36,1.12,1.2,1.07,1.24,1.16,1.09,3.8900000000000006,0.7780000000000001,0.68,0.77,0.54,0.7,0.58,0.62,-4.6899999999999995,,True,12.356000000000002,0.488,0.29600000000000004,1.7260000000000002,4.5343,0.0999949174590411,78.24018691588785,player history,774.5,0.1777618850089269,0.0622211369502507,8.647987965400526,0.0,,,,14.0,374.0,0.21000000000000002,0.60943357,0.05053475935828877,0.14665513716577538,3.0,0.0,0.0,4.0,15.0,0.26666666666666666,128.0,3.0,42.666666666666664,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,5.0
Kitching,Kitching (COV),Coventry,DEF,4.0,0.7,436761,Liam Kitching,COV,False,Kitching,True,13.06,7.499999999999999,3.265,0.98,1.4,0.96,1.39,1.31,1.46,1.34,1.4,1.55,1.26,3.26,0.815,0.44,0.71,0.36,0.56,0.52,0.67,-4.239999999999999,,True,5.944000000000001,3.263,3.8529999999999998,2.5238,7.2402,0.3523390335487117,87.5,positional fallback,0.0,0.0780161196265875,0.0391938534500658,8.421520428158146,0.0,,,,,,,,,,,,,,,,90.0,1.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,4.0
Tomiyasu,Tomiyasu (CRY),Crystal Palace,DEF,4.5,0.4,223723,Takehiro Tomiyasu,CRY,False,Tomiyasu,True,12.98,8.469999999999999,2.8844444444444446,1.16,2.43,1.11,1.4,1.08,1.29,1.02,1.28,1.13,1.08,4.5200000000000005,1.0044444444444445,0.73,0.59,0.69,0.95,0.7,0.86,-3.9499999999999984,,True,6.838,4.211,1.931,2.5637,6.559399999999999,0.2669752883232513,87.5,positional fallback,0.0,0.0925743273925264,0.0465076273778755,8.421520428158146,0.0,,,,,,,,,,,,,,,,59.0,1.0,59.0,0.0,0.02,-0.1171465215222359,0.0042638165422642,16,7,-0.2542419079126018,1804.0,151.0,7.5,1.3534243888033963,11.5,1.066056186213018,0,4.5
Rushworth,Rushworth (COV),Coventry,GK,4.5,1.2,472739,Carl Rushworth,COV,False,Rushworth,True,12.91,7.970000000000001,2.868888888888889,0.7,2.97,0.69,1.24,1.06,1.31,1.12,1.25,1.52,1.06,18.7,4.155555555555555,2.75,3.86,2.75,3.17,2.97,3.2,10.729999999999999,,True,7.517,5.393,0.0,1.9962,5.608,0.4908470045817135,89.9,positional fallback,0.0,0.002669626553417,0.00248121005022,2.7050330449672813,0.0,,,,,,,,,,,,,,,,90.0,1.0,90.0,0.0,0.0,-0.2513420068722135,-0.260770580087077,18,18,-1.3315882955947056,1661.0,1001.0,1.85,1.757725872128414,13.0,0.9031690971170778,1,4.5
Gittens,Gittens (CHE),Chelsea,MID,6.0,0.0,463936,Jamie Bynoe-Gittens,CHE,False,Gittens,False,12.82,7.74,2.1366666666666667,1.24,1.25,1.1,1.58,1.23,1.34,1.22,1.34,1.27,1.23,6.049999999999999,1.008333333333333,1.04,1.2,0.77,1.17,0.89,0.98,-1.6900000000000013,,True,12.707,0.091,0.022,1.7047,4.9105,0.0564598771832896,80.99610389610389,player history,486.0,0.298120703539823,0.1625054307868893,6.710914454277287,0.0,,,,17.0,486.0,0.8,0.9303691,0.14814814814814814,0.17229057407407405,10.0,0.0,2.0,5.0,22.0,0.22727272727272727,166.0,5.0,41.5,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,6.0
Angulo,Angulo (SUN),Sunderland,MID,5.0,0.1,536661,Nilson Angulo,SUN,False,Angulo,False,12.75,8.13,2.55,1.28,2.62,1.13,1.0,0.99,1.11,1.07,1.17,1.21,1.17,16.87,3.374,3.27,3.08,2.73,2.48,2.4,2.91,8.74,,True,11.93,0.8099999999999999,0.01,2.0114,4.4866,0.4279002025923327,78.94112149532711,player history,401.0,0.2325703535137098,0.0767348714000363,4.118394770292356,0.0,,3.0,,8.0,401.0,0.7622,0.11361736,0.17106733167082294,0.025500155610972568,7.0,0.0,0.0,5.0,8.0,0.625,,,,,,-0.1595957595248902,0.0430015486157864,17,4,-1.090859547158444,1736.0,1001.0,5.0,1.3598200174861137,13.0,0.9373583103653522,0,5.0
Delap,Delap (CHE),Chelsea,FWD,5.5,0.4,463034,Liam Delap,CHE,False,Delap,False,12.7,7.64,2.309090909090909,1.22,1.15,1.03,1.69,1.19,1.36,1.16,1.42,1.29,1.19,0.64,0.11636363636363636,0.1,0.12,0.08,0.12,0.1,0.12,-7.0,,True,12.697999999999999,0.0,0.002,2.2695999999999996,6.680400000000001,0.2040224336927561,78.99198717948718,player history,2398.0,0.3572734380837524,0.0374873874538517,3.7848027842227374,0.0,4.0,,,29.0,1092.0,4.46,0.22552415,0.3675824175824176,0.01858715521978022,34.0,1.0,2.0,12.0,29.0,0.41379310344827586,114.0,3.0,38.0,0.0,0.0,0.1836375664015244,-0.0207718609867338,5,12,0.852585347922589,1831.0,15.0,21.0,1.3863447699183449,11.0,1.0737940848414846,0,5.5
Nwaneri,Nwaneri (ARS),Arsenal,MID,5.5,0.0,499175,Ethan Nwaneri,ARS,False,Nwaneri,False,12.69,7.4399999999999995,2.307272727272727,1.37,1.16,1.27,1.19,1.14,1.31,1.2,1.27,1.19,1.59,1.22,0.2218181818181818,0.31,0.17,0.17,0.18,0.18,0.21,-6.22,,True,12.366,0.23199999999999998,0.092,1.9424,5.9925,0.1111630257675197,79.47745098039215,player history,609.5,0.2663240139811957,0.1334985791529097,8.007782101167317,0.0,,,,7.0,165.0,0.22999999999999998,0.08285118,0.12545454545454546,0.045191552727272724,6.0,0.0,0.0,0.0,17.0,0.0,241.0,4.0,60.25,0.0,0.0,0.306541748174989,0.5456367033856973,2,1,1.7079738846388108,2064.0,2.5,101.0,0.7593381876414202,10.05,1.1953980873144028,0,5.5
